id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
28059,33950, 36 months,20.20%,D,Investigator,10+ years,MORTGAGE,76000,Verified,Charged Off,debt_consolidation,631xx,MO,21.66,0,0,0,0,9380,0,0,0,7,8,0
28060,23100, 60 months,16.20%,C,Manager-Credentialing Services,9 years,RENT,52000,Verified,Fully Paid,debt_consolidation,553xx,MN,21.67,0,2,0,0,1752,0,0,1,5,8,0
28061,29100, 36 months,15.61%,C,Sales Representative,2 years,OWN,66000,Source Verified,Charged Off,debt_consolidation,080xx,NJ,11.02,0,2,0,0,2161,0,0,1,8,9,0
28062,14000, 60 months,15.61%,C,Driver,3 years,MORTGAGE,36188,Source Verified,Fully Paid,debt_consolidation,437xx,OH,11.41,0,0,0,0,30335,0,0,1,3,3,0
28063,32350, 60 months,19.20%,D,Cost Analyst,10+ years,MORTGAGE,72462,Verified,Charged Off,debt_consolidation,296xx,SC,22.24,0,0,0,0,15091,0,0,0,7,7,0
28064,14500, 60 months,18.55%,D,Lead Human Resources Specialist,10+ years,MORTGAGE,93815,Verified,Fully Paid,debt_consolidation,277xx,NC,12.27,0,0,0,0,21120,0,0,0,7,7,0
28065,25000, 60 months,12.99%,B,Corporate Services Manager,10+ years,OWN,119000,Verified,Fully Paid,debt_consolidation,080xx,NJ,13.78,0,0,0,0,41204,0,0,0,2,4,0
28066,27575, 60 months,19.52%,D,Practice Administrator,9 years,MORTGAGE,84000,Verified,Charged Off,credit_card,286xx,NC,26.5,0,1,0,0,26214,0,0,0,5,7,0
28067,20000, 36 months,6.03%,A,Sr. Safety and Health Manager,< 1 year,MORTGAGE,80000,Source Verified,Fully Paid,credit_card,212xx,MD,20.1,0,0,0,0,14929,0,0,0,3,4,0
28068,1200, 36 months,14.30%,C,Teacher,10+ years,RENT,69000,Source Verified,Fully Paid,debt_consolidation,212xx,MD,17.63,0,0,0,0,3798,0,0,0,2,2,0
28069,6000, 36 months,15.10%,C,Attorney,5 years,RENT,115000,Source Verified,Fully Paid,debt_consolidation,850xx,AZ,12.36,0,1,0,0,18124,0,0,1,2,2,0
28070,20000, 60 months,17.10%,C,Shop manager,6 years,MORTGAGE,70000,Verified,Fully Paid,debt_consolidation,805xx,CO,12.88,0,1,0,0,24500,0,0,0,3,4,0
28071,15000, 36 months,15.61%,C,driver,10+ years,RENT,56450,Not Verified,Fully Paid,debt_consolidation,283xx,NC,20.49,0,0,0,0,4516,0,0,2,10,10,0
28072,9750, 36 months,14.30%,C,Administrative Assistant,1 year,RENT,41600,Source Verified,Fully Paid,debt_consolidation,941xx,CA,12.2,0,0,0,0,1985,0,0,0,4,4,0
28073,14400, 60 months,15.61%,C,,n/a,MORTGAGE,63000,Source Verified,Fully Paid,debt_consolidation,622xx,IL,27.43,0,0,0,0,3986,0,0,0,3,3,0
28074,4000, 36 months,15.10%,C,Instructor,3 years,RENT,25000,Not Verified,Fully Paid,debt_consolidation,331xx,FL,19.54,0,0,0,0,2864,0,0,2,2,2,0
28075,12000, 36 months,7.90%,A,Crew man,< 1 year,RENT,42000,Source Verified,Fully Paid,debt_consolidation,890xx,NV,27.97,0,1,0,0,2576,0,0,0,4,6,0
28076,6800, 36 months,6.03%,A,Account Manager,3 years,RENT,48000,Not Verified,Fully Paid,credit_card,601xx,IL,29.7,0,0,0,0,7290,0,0,0,3,4,0
28077,20000, 60 months,15.10%,C,SUPPLY PLANNER,5 years,RENT,72000,Source Verified,Fully Paid,debt_consolidation,105xx,NY,20.58,0,0,0,0,3585,0,0,0,5,5,0
28078,15000, 36 months,9.67%,B,Banking,< 1 year,RENT,36000,Not Verified,Charged Off,debt_consolidation,335xx,FL,16.1,0,0,0,0,1486,0,0,0,4,5,0
28079,9250, 36 months,17.10%,C,Teacher,10+ years,MORTGAGE,65429.16,Verified,Fully Paid,debt_consolidation,305xx,GA,33.51,0,3,0,0,14211,0,0,0,9,10,0
28080,1000, 36 months,13.67%,B,Customer Service Professional,< 1 year,RENT,32000,Not Verified,Fully Paid,debt_consolidation,274xx,NC,12.19,0,0,0,0,11413,0,0,0,1,2,0
28081,12000, 36 months,16.20%,C,HUMAN INTEL COLLECTOR,10+ years,RENT,80000,Source Verified,Fully Paid,other,949xx,CA,22.98,1,0,0,0,5900,0,0,0,5,5,0
28082,10000, 36 months,16.20%,C,corp sales cord,1 year,MORTGAGE,93000,Verified,Fully Paid,debt_consolidation,450xx,OH,17.97,0,1,1,0,23247,0,0,0,7,8,0
28083,14000, 36 months,9.67%,B,WG5803-11 HMEM,6 years,MORTGAGE,52000,Not Verified,Charged Off,debt_consolidation,755xx,TX,25.35,0,0,0,0,3419,0,0,1,3,3,0
28084,3200, 36 months,16.20%,C,Advice Associate,6 years,MORTGAGE,70000,Not Verified,Charged Off,debt_consolidation,282xx,NC,5.3,0,0,0,0,17980,0,0,1,6,6,0
28085,7200, 36 months,15.10%,C,Senior Account Manager,4 years,RENT,72500,Verified,Fully Paid,debt_consolidation,076xx,NJ,11.34,1,1,1,0,1895,0,0,0,2,2,1
28086,10000, 36 months,11.99%,B,Engineer Manager,10+ years,MORTGAGE,125000,Verified,Fully Paid,credit_card,774xx,TX,7.69,0,1,1,0,40127,0,0,0,1,2,1
28087,15000, 36 months,7.62%,A,Teacher,4 years,OWN,38000,Not Verified,Fully Paid,debt_consolidation,293xx,SC,26.66,0,0,0,0,4695,0,0,0,3,4,0
28088,21000, 36 months,12.99%,B,Principal,2 years,MORTGAGE,145000,Source Verified,Fully Paid,credit_card,109xx,NY,7.92,3,0,0,0,60924,0,0,1,1,1,0
28089,13000, 36 months,9.67%,B,Education Administrator,2 years,RENT,40000,Not Verified,Fully Paid,credit_card,111xx,NY,18.82,0,0,0,0,4451,0,0,0,5,6,0
28090,22400, 60 months,18.55%,D,Manager,< 1 year,MORTGAGE,72400,Source Verified,Fully Paid,debt_consolidation,334xx,FL,22.69,0,0,0,0,19442,0,0,0,2,5,0
28091,16000, 36 months,10.99%,B,Route Driver,10+ years,RENT,41600,Verified,Fully Paid,credit_card,604xx,IL,29.63,0,0,0,0,3141,0,0,0,9,9,0
28092,25975, 36 months,24.08%,F,,6 years,MORTGAGE,65776,Verified,Fully Paid,small_business,481xx,MI,23.77,0,5,0,0,17331,0,0,0,3,3,0
28093,14000, 36 months,12.99%,B,Director or Research and Development,1 year,MORTGAGE,110000,Verified,Fully Paid,debt_consolidation,282xx,NC,31.82,0,1,0,0,13204,0,0,0,7,7,0
28094,15000, 60 months,16.20%,C,Manager,< 1 year,MORTGAGE,72000,Verified,Charged Off,debt_consolidation,080xx,NJ,14.45,0,0,1,0,14107,0,0,1,2,2,1
28095,22000, 36 months,6.62%,A,Executive Team Leader,5 years,MORTGAGE,49475,Verified,Fully Paid,debt_consolidation,300xx,GA,28.86,0,0,0,0,10353,0,0,0,8,9,0
28096,6400, 36 months,18.55%,D,Billing Specialist,1 year,RENT,31200,Not Verified,Fully Paid,debt_consolidation,341xx,FL,25.27,0,0,0,0,1849,0,0,0,4,4,0
28097,10000, 36 months,14.30%,C,Controller,10+ years,MORTGAGE,118000,Source Verified,Fully Paid,home_improvement,301xx,GA,9.78,0,0,0,0,8612,0,0,0,4,4,0
28098,8400, 36 months,7.62%,A,driver,6 years,RENT,50000,Not Verified,Fully Paid,credit_card,317xx,GA,14.95,0,0,1,0,1429,0,0,0,2,2,1
28099,8000, 36 months,8.90%,A,ATM Technician,4 years,RENT,38000,Not Verified,Fully Paid,credit_card,431xx,OH,25.55,0,0,0,0,2374,0,0,0,3,4,0
28100,15000, 36 months,9.67%,B,reporter,9 years,RENT,110000,Not Verified,Fully Paid,credit_card,100xx,NY,9.37,0,2,0,0,5396,0,0,0,3,4,0
28101,19200, 60 months,15.10%,C,Vice President Sales & Marketing,10+ years,MORTGAGE,121000,Source Verified,Charged Off,debt_consolidation,949xx,CA,8.25,0,1,1,0,22560,0,0,0,6,6,1
28102,20000, 36 months,7.62%,A,Quality Assurance,7 years,MORTGAGE,57000,Source Verified,Fully Paid,credit_card,537xx,WI,10.38,0,1,0,0,17838,0,0,0,2,3,0
28103,14000, 60 months,17.76%,D,Executive Director,10+ years,MORTGAGE,230000,Source Verified,Fully Paid,debt_consolidation,076xx,NJ,6.92,1,0,0,0,28173,0,0,0,5,6,0
28104,14125, 36 months,10.99%,B,"Manager, Business Planning & Analysis",9 years,MORTGAGE,95000,Not Verified,Fully Paid,credit_card,850xx,AZ,10.66,0,1,0,0,15527,0,0,1,4,7,0
28105,8500, 36 months,9.67%,B,Driver,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,credit_card,600xx,IL,8.73,0,1,0,0,30902,0,0,0,2,2,0
28106,20000, 36 months,9.67%,B,Director of Parks & Recreation,2 years,RENT,95000,Verified,Charged Off,debt_consolidation,647xx,MO,28.49,0,0,0,0,3321,0,0,1,4,4,0
28107,20000, 36 months,12.99%,B,Site Superintent,10+ years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,724xx,AR,16.46,0,1,0,0,15637,0,0,0,4,4,0
28108,13750, 60 months,15.61%,C,Computer Technician,1 year,RENT,42720,Source Verified,Fully Paid,debt_consolidation,560xx,MN,29.86,0,2,0,0,3556,0,0,0,1,6,0
28109,1500, 36 months,12.99%,B,Supervisor,10+ years,RENT,40000,Not Verified,Fully Paid,other,705xx,LA,21.96,0,1,0,0,1320,0,0,0,4,7,0
28110,25000, 36 months,7.62%,A,Registered Respiratory Therapist,7 years,MORTGAGE,100000,Source Verified,Fully Paid,credit_card,982xx,WA,6.26,0,0,0,0,50782,0,0,0,2,4,0
28111,18000, 36 months,8.90%,A,director of sales,2 years,MORTGAGE,195000,Verified,Fully Paid,home_improvement,786xx,TX,13.66,0,1,0,0,6548,0,0,3,5,5,0
28112,28000, 60 months,10.99%,B,Retail Bakery Spec.,5 years,MORTGAGE,73000,Verified,Fully Paid,credit_card,232xx,VA,10.93,0,1,0,0,20402,0,0,0,3,8,0
28113,9000, 36 months,10.99%,B,Applications Engineer,10+ years,MORTGAGE,84500,Not Verified,Fully Paid,debt_consolidation,370xx,TN,20.85,0,0,0,0,23180,0,0,0,2,3,0
28114,11975, 36 months,6.62%,A,Master Electrician,1 year,MORTGAGE,85000,Not Verified,Fully Paid,credit_card,201xx,VA,10.56,0,0,0,0,35127,0,0,0,4,8,0
28115,3600, 36 months,18.55%,D,Management,10+ years,MORTGAGE,85000,Source Verified,Charged Off,credit_card,571xx,SD,27.84,0,2,0,0,13695,0,0,0,6,9,0
28116,11200, 36 months,7.90%,A,Analyst,10+ years,MORTGAGE,120000,Verified,Fully Paid,credit_card,302xx,GA,6.83,0,0,0,0,27948,0,0,0,1,1,0
28117,8000, 36 months,8.90%,A,Teacher,5 years,MORTGAGE,50000,Source Verified,Fully Paid,credit_card,025xx,MA,16.06,11,2,1,0,9955,0,0,11,3,3,1
28118,4200, 36 months,23.70%,F,Safety Administrator,1 year,RENT,58000,Not Verified,Fully Paid,medical,236xx,VA,25.39,0,2,1,0,8039,0,0,0,2,2,1
28119,16200, 60 months,15.61%,C,Coding Specialist,7 years,MORTGAGE,36670,Verified,Fully Paid,credit_card,370xx,TN,11.06,0,0,0,0,13581,0,0,1,1,3,0
28120,20000, 36 months,10.99%,B,Escalations Support Specialist,8 years,MORTGAGE,45000,Verified,Fully Paid,credit_card,495xx,MI,29.04,0,0,0,0,6779,0,0,0,8,9,0
28121,5000, 36 months,8.90%,A,Technician,8 years,MORTGAGE,45000,Not Verified,Fully Paid,debt_consolidation,554xx,MN,5.18,0,0,0,0,20228,0,0,0,2,5,0
28122,24000, 36 months,7.90%,A,Sprinkler Fitter Foreman,9 years,MORTGAGE,84000,Source Verified,Fully Paid,debt_consolidation,535xx,WI,15.77,0,1,0,0,19405,0,0,0,4,5,0
28123,14400, 36 months,8.90%,A,math specialist,6 years,RENT,65000,Not Verified,Fully Paid,debt_consolidation,191xx,PA,9.44,0,2,0,0,2930,0,0,0,2,3,0
28124,20000, 36 months,7.62%,A,Director of Quality,10+ years,RENT,150000,Verified,Fully Paid,credit_card,029xx,RI,3.77,0,0,0,0,23321,0,0,0,4,8,0
28125,5000, 36 months,9.67%,B,Supervisor,5 years,MORTGAGE,57000,Verified,Fully Paid,debt_consolidation,328xx,FL,7.81,0,1,0,0,25980,0,0,5,3,3,0
28126,12000, 36 months,10.99%,B,Teacher,10+ years,MORTGAGE,66000,Not Verified,Fully Paid,credit_card,486xx,MI,18.2,0,3,0,0,16773,0,0,1,3,3,0
28127,18000, 60 months,19.20%,D,register nurse,10+ years,MORTGAGE,110000,Source Verified,Fully Paid,credit_card,152xx,PA,5.93,0,1,0,0,29697,0,0,0,3,3,0
28128,16000, 36 months,12.99%,B,Reinforcing steel superintendent,10+ years,RENT,78546,Not Verified,Fully Paid,debt_consolidation,920xx,CA,14.09,0,0,0,0,4088,0,0,0,4,4,0
28129,28000, 36 months,8.90%,A,Management,10+ years,MORTGAGE,189000,Verified,Fully Paid,debt_consolidation,226xx,VA,17.66,0,1,0,0,34587,0,0,0,5,5,0
28130,12400, 36 months,8.90%,A,Optometrist,6 years,MORTGAGE,135000,Verified,Fully Paid,credit_card,015xx,MA,15.83,0,0,0,0,6884,0,0,0,7,7,0
28131,10000, 60 months,13.67%,B,Capture Technologies Lead,3 years,MORTGAGE,125700,Verified,Fully Paid,major_purchase,422xx,KY,22.22,0,1,0,0,5521,0,0,0,5,6,0
28132,8975, 36 months,15.61%,C,Project Manager,3 years,MORTGAGE,115000,Verified,Fully Paid,debt_consolidation,216xx,MD,22.2,0,0,0,0,44524,0,0,0,6,6,0
28133,11000, 36 months,7.90%,A,Occupational therapist,2 years,RENT,56000,Not Verified,Fully Paid,credit_card,974xx,OR,12.88,0,1,0,0,8572,0,0,0,3,4,0
28134,14000, 36 months,10.99%,B,rn,2 years,RENT,120000,Verified,Fully Paid,debt_consolidation,957xx,CA,9.17,0,0,2,0,2444,0,0,0,5,6,1
28135,17700, 36 months,7.90%,A,Principal,10+ years,MORTGAGE,117600,Not Verified,Fully Paid,other,840xx,UT,5.84,0,0,0,0,12890,0,0,0,1,2,0
28136,24250, 60 months,19.20%,D,PCT,10+ years,OWN,54000,Source Verified,Fully Paid,credit_card,613xx,IL,31.36,0,1,0,0,6686,0,0,0,5,6,0
28137,35000, 36 months,21.00%,E,Manager,10+ years,MORTGAGE,150000,Verified,Fully Paid,credit_card,920xx,CA,19.32,2,2,0,0,5698,0,0,2,4,4,0
28138,21000, 36 months,12.99%,B,Teacher,10+ years,RENT,90000,Verified,Fully Paid,debt_consolidation,066xx,CT,12.01,0,2,0,0,9197,0,0,0,2,2,0
28139,8100, 36 months,9.67%,B,Caring Team Coordinator,< 1 year,MORTGAGE,57700,Not Verified,Fully Paid,debt_consolidation,152xx,PA,14.18,0,3,0,0,11978,0,0,0,4,4,0
28140,6000, 36 months,9.67%,B,Assistant,5 years,RENT,85000,Not Verified,Fully Paid,debt_consolidation,105xx,NY,20.75,0,2,0,0,6340,0,0,10,4,4,0
28141,9500, 36 months,8.90%,A,Support Specialist I,< 1 year,MORTGAGE,34000,Not Verified,Fully Paid,credit_card,891xx,NV,8.12,1,0,0,0,3323,0,0,0,3,3,0
28142,17825, 60 months,18.55%,D,Sales ,10+ years,MORTGAGE,67000,Source Verified,Fully Paid,debt_consolidation,121xx,NY,10.78,1,1,0,0,14357,0,0,0,2,5,0
28143,17000, 36 months,8.90%,A,Senior admin assistant,1 year,MORTGAGE,90000,Source Verified,Fully Paid,debt_consolidation,786xx,TX,14.29,1,2,0,0,2200,0,0,0,6,6,0
28144,26375, 36 months,16.20%,C,OFFICE MANAGER,10+ years,MORTGAGE,80000,Source Verified,Fully Paid,debt_consolidation,992xx,WA,9.83,0,1,0,0,11033,0,0,0,3,3,0
28145,8725, 36 months,13.67%,B,rda,< 1 year,RENT,34000,Verified,Charged Off,debt_consolidation,919xx,CA,15.99,0,1,0,0,1809,0,0,0,1,2,0
28146,27300, 60 months,19.20%,D,State Trooper,10+ years,MORTGAGE,62000,Verified,Fully Paid,credit_card,847xx,UT,18.87,0,0,0,0,11121,0,0,0,6,6,0
28147,34000, 36 months,8.90%,A,Six Sigma Consultant,4 years,RENT,130000,Verified,Charged Off,debt_consolidation,060xx,CT,15.69,0,0,0,0,4348,0,0,0,5,7,0
28148,15000, 36 months,7.90%,A,Registered Nurse,< 1 year,OWN,60000,Not Verified,Fully Paid,credit_card,300xx,GA,13.45,0,2,0,0,2026,0,0,0,6,8,0
28149,25000, 36 months,8.90%,A,SYSTEMS ANALYST,5 years,MORTGAGE,85000,Source Verified,Fully Paid,credit_card,750xx,TX,10.59,0,0,0,0,26071,0,0,0,3,5,0
28150,20000, 60 months,15.61%,C,Proprietor,2 years,MORTGAGE,90000,Verified,Fully Paid,credit_card,441xx,OH,20.43,0,1,0,0,13770,0,0,0,4,4,0
28151,11100, 60 months,21.00%,E,MANAGER,10+ years,OWN,32000,Source Verified,Fully Paid,debt_consolidation,841xx,UT,18.3,0,1,0,0,2263,0,0,0,1,1,0
28152,9450, 36 months,13.67%,B,Lab Technician,9 years,RENT,27000,Verified,Fully Paid,debt_consolidation,953xx,CA,22.31,0,0,0,0,749,0,0,1,3,3,0
28153,8575, 36 months,10.99%,B,DENTAL HYGIENEIST,10+ years,RENT,25000,Verified,Fully Paid,debt_consolidation,070xx,NJ,11.66,0,0,1,0,11351,0,0,0,3,3,1
28154,7200, 36 months,9.67%,B,machine operator,9 years,RENT,50000,Not Verified,Charged Off,credit_card,925xx,CA,8.04,0,3,1,0,1186,0,0,0,3,3,1
28155,12000, 60 months,15.61%,C,supervisor,10+ years,MORTGAGE,145000,Source Verified,Charged Off,home_improvement,351xx,AL,13.41,0,2,0,0,5749,0,0,1,1,3,0
28156,7500, 36 months,17.10%,C,SUPERVISOR,10+ years,MORTGAGE,89000,Not Verified,Fully Paid,major_purchase,194xx,PA,11.91,0,1,1,0,7735,0,0,0,7,8,1
28157,24000, 36 months,7.62%,A,Production Manager,< 1 year,RENT,140000,Source Verified,Charged Off,debt_consolidation,541xx,WI,13.91,0,1,0,0,15612,0,0,0,2,2,0
28158,8975, 36 months,15.10%,C,sales agent,2 years,MORTGAGE,40000,Source Verified,Fully Paid,debt_consolidation,571xx,SD,30.24,0,0,0,0,18831,0,0,0,1,1,0
28159,21000, 36 months,7.90%,A,project manager,4 years,MORTGAGE,157000,Verified,Fully Paid,debt_consolidation,200xx,DC,21.16,0,1,0,0,32205,0,0,0,5,11,0
28160,19200, 60 months,15.61%,C,Respiratory Therapist,10+ years,MORTGAGE,75000,Verified,Charged Off,debt_consolidation,080xx,NJ,21.76,0,1,0,0,13410,0,0,0,4,4,0
28161,10000, 36 months,8.90%,A,manager,10+ years,MORTGAGE,125000,Not Verified,Fully Paid,home_improvement,480xx,MI,22.75,0,2,0,0,6492,0,0,0,7,7,0
28162,6000, 36 months,9.67%,B,Psych Technician,10+ years,RENT,36000,Not Verified,Charged Off,debt_consolidation,104xx,NY,24.25,0,0,0,0,1552,0,0,0,11,12,0
28163,30000, 36 months,7.90%,A,ASM,5 years,MORTGAGE,70000,Verified,Fully Paid,credit_card,704xx,LA,25.34,0,1,0,0,21598,0,0,0,1,2,0
28164,12175, 36 months,10.99%,B,Tourism Manager,4 years,MORTGAGE,68446,Verified,Fully Paid,credit_card,750xx,TX,18.46,0,2,0,0,45205,0,0,0,3,4,0
28165,9600, 36 months,12.99%,B,TEACHER,7 years,OWN,72000,Not Verified,Fully Paid,debt_consolidation,209xx,MD,22.46,1,0,0,0,6451,0,0,0,4,4,0
28166,19200, 36 months,7.90%,A,PMO Manager,5 years,MORTGAGE,120000,Verified,Fully Paid,credit_card,972xx,OR,16.01,0,0,0,0,41850,0,0,0,5,5,0
28167,4000, 36 months,11.99%,B,,n/a,RENT,14064,Verified,Charged Off,credit_card,606xx,IL,15.27,0,0,1,0,641,0,0,0,3,3,1
28168,18000, 36 months,7.90%,A,Patrolmen,4 years,MORTGAGE,78000,Not Verified,Fully Paid,debt_consolidation,030xx,NH,10.37,0,1,0,0,27613,0,0,0,4,4,0
28169,14000, 36 months,11.99%,B,Director Diagnostic Imaging,8 years,MORTGAGE,123000,Verified,Fully Paid,credit_card,199xx,DE,21.11,0,1,0,0,36872,0,0,0,4,4,0
28170,30000, 60 months,14.30%,C,District Manager,10+ years,MORTGAGE,120000,Verified,Fully Paid,credit_card,925xx,CA,16.12,0,1,0,0,40209,0,0,2,3,6,0
28171,8800, 36 months,10.99%,B,Sales,4 years,RENT,80000,Source Verified,Fully Paid,debt_consolidation,112xx,NY,28.37,0,0,0,0,12961,0,0,0,4,5,0
28172,14000, 36 months,13.67%,B,Senior EDI Analyst,7 years,RENT,75000,Verified,Fully Paid,debt_consolidation,906xx,CA,28.46,0,0,0,0,4623,0,0,0,5,6,0
28173,4450, 36 months,12.99%,B,Supervisor,6 years,RENT,29000,Not Verified,Fully Paid,credit_card,565xx,MN,19.5,0,0,1,0,955,0,0,0,8,8,1
28174,15000, 60 months,14.30%,C,HVAC Technician,10+ years,MORTGAGE,72000,Source Verified,Fully Paid,debt_consolidation,805xx,CO,11.18,1,0,0,0,34153,0,0,3,3,3,0
28175,20400, 60 months,19.20%,D,Support / Returns / QC Manager,10+ years,OWN,60000,Verified,Fully Paid,debt_consolidation,606xx,IL,27.8,0,1,0,0,4929,0,0,0,4,4,0
28176,16000, 36 months,17.76%,D,Teacher,10+ years,RENT,65000,Verified,Fully Paid,debt_consolidation,334xx,FL,17.93,0,1,0,0,9505,0,0,0,3,3,0
28177,15000, 60 months,13.67%,B,Manager of Marketing,2 years,OWN,125000,Source Verified,Fully Paid,major_purchase,117xx,NY,9.26,0,1,0,0,21537,0,0,0,4,6,0
28178,10000, 36 months,12.99%,B,Securty,6 years,MORTGAGE,75000,Not Verified,Charged Off,other,080xx,NJ,2.42,0,0,0,0,22953,0,0,1,2,3,0
28179,20000, 36 months,10.99%,B,Detective,10+ years,MORTGAGE,143000,Source Verified,Fully Paid,debt_consolidation,112xx,NY,15.18,0,0,0,0,17704,0,0,0,4,4,0
28180,7000, 36 months,10.99%,B,inventory manager,10+ years,RENT,72000,Not Verified,Fully Paid,debt_consolidation,930xx,CA,19.58,0,2,0,0,8396,0,0,2,2,3,0
28181,12000, 36 months,9.67%,B,SharePoint Architecht / Software Develop,2 years,RENT,87125,Not Verified,Fully Paid,major_purchase,986xx,WA,8.22,5,0,0,0,2221,0,0,0,2,3,0
28182,12000, 36 months,9.67%,B,Assistant Property Manager,2 years,RENT,51500,Not Verified,Fully Paid,credit_card,606xx,IL,14.53,0,1,0,0,2370,0,0,0,6,6,0
28183,20000, 36 months,15.61%,C,sales manager,9 years,OWN,150000,Source Verified,Fully Paid,debt_consolidation,147xx,NY,14.52,0,1,1,0,8310,0,0,0,3,3,1
28184,15000, 36 months,6.62%,A,Officer,10+ years,OWN,65000,Not Verified,Fully Paid,credit_card,551xx,MN,29.58,0,2,0,0,8759,0,0,0,4,5,0
28185,19800, 36 months,12.99%,B,VP Operations,10+ years,MORTGAGE,235000,Verified,Fully Paid,debt_consolidation,928xx,CA,14.87,1,1,0,0,69980,0,0,6,3,3,0
28186,10000, 36 months,10.99%,B,Assistant,10+ years,MORTGAGE,36000,Not Verified,Fully Paid,credit_card,379xx,TN,18.53,0,0,0,0,6994,0,0,0,4,4,0
28187,10000, 60 months,16.20%,C,Sr. Desktop support,3 years,RENT,56000,Verified,Charged Off,debt_consolidation,926xx,CA,18.6,0,0,0,0,2207,0,0,0,4,4,0
28188,5000, 36 months,6.03%,A,Registered Dental Hygienist,1 year,RENT,72000,Not Verified,Fully Paid,credit_card,949xx,CA,8.88,0,0,0,0,3199,0,0,0,2,2,0
28189,12000, 60 months,17.10%,C,Attorney ,< 1 year,RENT,50000,Verified,Fully Paid,credit_card,100xx,NY,8.93,0,0,0,0,24907,0,0,0,3,3,0
28190,12000, 60 months,15.10%,C,Multi-Store Leader ,10+ years,MORTGAGE,56680,Source Verified,Fully Paid,debt_consolidation,785xx,TX,22.82,0,0,1,0,8317,0,0,0,7,8,1
28191,15000, 60 months,14.30%,C,janitor,10+ years,RENT,36000,Source Verified,Charged Off,credit_card,606xx,IL,16.97,0,0,1,0,5873,0,0,0,2,2,1
28192,2000, 36 months,17.10%,C,Sr Production Planner,1 year,MORTGAGE,84000,Verified,Charged Off,major_purchase,551xx,MN,33.27,0,0,0,0,8456,0,0,0,7,7,0
28193,25000, 36 months,11.99%,B,Field Service Engineer,10+ years,MORTGAGE,110000,Source Verified,Fully Paid,credit_card,210xx,MD,24.97,2,0,0,0,54338,0,0,0,3,4,0
28194,4650, 36 months,23.10%,E,,4 years,RENT,62000,Source Verified,Fully Paid,small_business,208xx,MD,11.03,0,1,0,0,3597,0,0,0,7,8,0
28195,17000, 60 months,13.67%,B,INdustry Solution Practice Manager,< 1 year,MORTGAGE,140000,Verified,Fully Paid,credit_card,186xx,PA,11.78,1,1,0,0,34195,0,0,1,2,2,0
28196,12000, 36 months,9.67%,B,Land surveyor ,3 years,MORTGAGE,63000,Verified,Charged Off,credit_card,786xx,TX,29.5,0,0,0,0,29010,0,0,3,2,2,0
28197,12000, 36 months,9.67%,B,Merchandise Planner,2 years,RENT,88000,Not Verified,Fully Paid,debt_consolidation,981xx,WA,18.42,1,1,0,0,8941,0,0,0,2,2,0
28198,23850, 60 months,21.00%,E,Data Architect,2 years,MORTGAGE,140000,Verified,Fully Paid,other,281xx,NC,6.57,0,2,0,0,26726,0,0,0,6,6,0
28199,16000, 36 months,7.90%,A,Shipping Manager,10+ years,MORTGAGE,54000,Source Verified,Fully Paid,credit_card,175xx,PA,23.8,0,1,0,0,13788,0,0,0,5,5,0
28200,30000, 36 months,8.90%,A,Director of Graduate Student Services,7 years,RENT,80000,Verified,Fully Paid,debt_consolidation,281xx,NC,22.8,2,0,0,0,9431,0,0,2,6,8,0
28201,7750, 36 months,15.61%,C,Office Manager,5 years,RENT,47000,Not Verified,Fully Paid,other,970xx,OR,16.09,0,0,0,0,1309,0,0,0,5,6,0
28202,7800, 36 months,14.30%,C,Bartender,< 1 year,RENT,30000,Not Verified,Fully Paid,credit_card,967xx,HI,22.72,0,0,0,0,3983,0,0,0,2,2,0
28203,12000, 36 months,15.10%,C,PC Hardware Technician,5 years,MORTGAGE,46000,Verified,Fully Paid,debt_consolidation,604xx,IL,6.68,0,6,0,0,14355,0,0,0,1,4,0
28204,10000, 60 months,22.40%,E,Senior Marketing Manager,< 1 year,RENT,95000,Source Verified,Fully Paid,major_purchase,941xx,CA,11.15,0,1,0,0,2095,0,0,0,2,3,0
28205,35000, 36 months,10.99%,B,Pilot,10+ years,MORTGAGE,117000,Verified,Fully Paid,debt_consolidation,426xx,KY,21.27,0,1,0,0,10732,0,0,0,4,5,0
28206,21600, 36 months,9.67%,B,Loan Originator,9 years,RENT,120000,Source Verified,Fully Paid,credit_card,926xx,CA,16.22,0,2,0,0,35460,1,0,0,4,5,0
28207,25700, 36 months,7.90%,A,police officer,9 years,MORTGAGE,115000,Source Verified,Fully Paid,debt_consolidation,945xx,CA,2.03,0,0,0,0,22966,0,0,0,4,8,0
